,Title,Text,Domain
303,How to Cope with Medical Test Anxiety,"What is medical test anxiety?

Medical test anxiety is a fear of medical tests. Medical tests are procedures that are used to diagnose, screen for, or monitor various diseases and conditions. While many people sometimes feel nervous or uncomfortable about testing, it doesn't usually cause serious problems or symptoms.

Medical test anxiety can be serious. It can become a type of phobia. A phobia is an anxiety disorder that causes an intense, irrational fear of something that poses little or no actual danger. Phobias can also cause physical symptoms such as rapid heartbeat, shortness of breath, and trembling.",medlineplus.gov
304,Helping Your Child Heal after a Trauma,"

Larger text size Large text size Regular text size

Print

Parents do everything they can to protect their children. But sadly, many kids have gone through trauma.

A trauma is any event that is deeply upsetting, scary, or harmful. Things like abuse, violence, accidents, or natural disasters can be traumas. Becoming homeless, losing a parent, or a serious illness can be traumas too.

Traumas are serious events that cause kids to fear for their life or safety.

After a trauma, the emotional effects can last a long time. It can be hard to move on. For some kids, trauma can lead to post-traumatic stress disorder (PTSD).

But kids can recover after trauma. There is therapy that can help. Kids also need extra support and comfort from parents.

How Does Trauma Affect Kids?

Trauma affects a child's sense of safety and trust. After a trauma, kids can still feel tense or scared. Some feel alone, sad, angry, or guilty. They may think they are to blame for what happened to them. For some kids, there's a loss of self-esteem or dignity. For some, there's deep grief.

Trauma also can affect a child's mood, behavior, or sleep. Some kids become depressed. They might act grumpy or seem sad. Some get in trouble more often or do worse in school. Some have new fears or trouble sleeping. Some have upsetting memories, called flashbacks. Often, kids avoid things that remind them of what they've been through.

After a trauma, some kids share how they feel. But other kids keep things to themselves. They may try to hide how they feel, or try to push it out of their minds. They may think others expect them to ""get over it."" Some just don't have words for their feelings. For any of these reasons, a parent might not know what their child is going through.

How Does Therapy Help Kids Heal After a Trauma?

Therapy gives kids a way to safely share their feelings, tell their story, and get support. In therapy, kids learn to talk about what they've been through. They learn coping and calming skills. They learn to adjust the way they think and feel about the trauma. Slowly, they learn to face things they used to avoid. Therapy helps kids find their own courage and gain confidence.

Child therapy for trauma is called trauma-focused cognitive-behavioral therapy (or TF-CBT). Therapy includes talk, play, and learning activities that heal trauma.

TF-CBT helps parents too. It's natural for parents to feel upset about what their child has been through. In therapy, parents get the support they need. They get advice on how to help their child at home.

In TF-CBT, parents can play a big role in their child's healing. They are coached to listen in ways that help their child open up, talk, and feel close. They help their child practice coping skills at home. They share in the good feelings as their child makes progress.

How Can I Find Therapy for My Child?

Talk to your child's doctor. Let them know what your child has been through. The doctor cares about your child's mental health too.

Ask the doctor to refer you to a trained child therapist who can help. You might need to take your child to therapy once a week for a few months. But you'll see progress along the way.

How Can I Give My Child the Extra Support They Need?

After a trauma, kids need your support and comfort more than ever. Be sure to:

Spend time with your child. Do things that are soothing, relaxing, or fun. Cook together, take a walk, play, read, make art, or sing. Try to do this every day, even if it's only for a few minutes.

Do things that are soothing, relaxing, or fun. Cook together, take a walk, play, read, make art, or sing. Try to do this every day, even if it's only for a few minutes. Parent with patience and warmth. Use kind words. Give praise when your child is doing well or trying hard. Let your child know you're proud of them. Be patient when they make a mistake. Show them how to try again.

Use kind words. Give praise when your child is doing well or trying hard. Let your child know you're proud of them. Be patient when they make a mistake. Show them how to try again. Show love. Use hugs, smiles, words, and caring actions to show your love. Use soothing words and offer comfort when your child is upset.

Use hugs, smiles, words, and caring actions to show your love. Use soothing words and offer comfort when your child is upset. Have soothing routines. Take a few minutes at bedtime (or any time) to read a story, snuggle together, or sing to your young child. For older kids, make it a routine to give a good night hug, along with a few minutes to talk, listen, or laugh together. Those extra few minutes with you can help your child feel calm, safe, and relaxed.

These may seem like small things — things you already do. But giving extra support and time keeps your child feeling loved and close to you. After a trauma, that closeness matters more than ever.",kidshealth.org
305,How to Cope with the Stress of Social Isolation,"Social isolation, or being physically separated from others, can lead to loneliness and increased stress, especially during a pandemic.

Loneliness has been associated with higher rates of depression, anxiety, and suicide. It can also weaken our immune systems, which helps protect us from getting sick. Luckily, understanding stress and loneliness and how to manage them can help.

How stress affects us

While some stress is normal, too much of it can interfere with daily activities, relationships, and work. Symptoms of stress and anxiety include:

Feeling irritable, restless, and on edge

Feeling overwhelmed and unmotivated

Muscle tension

Fatigue or tiredness

Difficulty concentrating

Combating stress

To combat stress, make sure to eat a diet full of heart-healthy fruits, vegetables, and grains. Get enough sleep (for adults, that is usually between 7 and 8 hours) and seek out physical activity.

Connecting with nature can lower levels of stress and reduce symptoms of anxiety and depression. A walk or bike ride may make you feel better and stay physically fit. Just 30 minutes of physical activity a day can make a big difference. Remember to wear a mask even when you are outside. Also, keep 6 feet of space between yourself and people who do not live in your home.

Combating loneliness

Avoiding in-person social gatherings will help keep you and others safe. But you can stay in touch with people in other ways:

Connect with loved ones through online games, video calls, or messaging apps.

Look online for virtual exercise classes, religious services, and cultural events.

Try at-home, guided yoga, mindfulness, or meditation through a mobile app.

Consider adopting a pet. Pets can provide comfort and lower blood pressure, according to the National Institute on Aging.

Reach out to a health care professional

Stress and social isolation can worsen existing mental illness. Consult your health care provider if your feelings are getting in the way of your daily life.

""For those with mental illnesses, be sure to continue your treatment regimens,"" says Joshua Gordon, M.D., Ph.D., director of the National Institute of Mental Health. ""Consider developing a plan for telehealth sessions with your provider if you (or your provider) are quarantined or must avoid exposures to the public for any reason. And reach out to friends and family for support, virtually if necessary.""",magazine.medlineplus.gov
306,Xylose Testing,"What happens during a xylose test?

A xylose test involves getting samples from both blood and urine. You will be tested before and after you drink a solution that contains 8 ounces of water that is mixed with a small amount of xylose.

For the blood tests:

A health care professional will take a blood sample from a vein in your arm, using a small needle. After the needle is inserted, a small amount of blood will be collected into a test tube or vial.

Next, you will drink the xylose solution.

You will be asked to rest quietly.

Your provider will give you another blood test two hours later. For children, it may be one hour later.

For the urine tests, you will need to collect all the urine you produce for five hours after you have taken the xylose solution. Your health care provider will give you instructions on how to collect your urine during the five-hour period.",medlineplus.gov
307,NIH Study Links Opioids to Pregnancy Loss,"A new study from the National Institutes of Health (NIH) indicates that women who use opioids while trying to conceive have a 29 percent lower chance of becoming pregnant.

Those who used opioids early in the pregnancy were more than twice as likely to have a miscarriage than those who did not use opioids.

The study analyzed data from 1,228 women ages 18 to 40, with a history of one or two pregnancy losses. Among the women who became pregnant, those who used opioids around the time of conception were 1.5 times as likely to have a miscarriage as women who had not.

For the women who used opioids in the first four weeks of pregnancy, their chance of miscarriage more than doubled. If they used opioids in the first four through eight weeks of pregnancy, they were 2.5 times more likely to miscarry.

""Our findings indicate that women who are pregnant or planning a pregnancy should, along with their physicians, consider the potential effects opioids may have on their ability to conceive or sustain a pregnancy,"" said study author Kerry Flannagan, Ph.D., with NIH's National Institute of Child Health and Human Development.",magazine.medlineplus.gov
308,NIH Study Links Opioids to Pregnancy Loss,"A new study from the National Institutes of Health (NIH) indicates that women who use opioids while trying to conceive have a 29 percent lower chance of becoming pregnant.

Those who used opioids early in the pregnancy were more than twice as likely to have a miscarriage than those who did not use opioids.

The study analyzed data from 1,228 women ages 18 to 40, with a history of one or two pregnancy losses. Among the women who became pregnant, those who used opioids around the time of conception were 1.5 times as likely to have a miscarriage as women who had not.

For the women who used opioids in the first four weeks of pregnancy, their chance of miscarriage more than doubled. If they used opioids in the first four through eight weeks of pregnancy, they were 2.5 times more likely to miscarry.

""Our findings indicate that women who are pregnant or planning a pregnancy should, along with their physicians, consider the potential effects opioids may have on their ability to conceive or sustain a pregnancy,"" said study author Kerry Flannagan, Ph.D., with NIH's National Institute of Child Health and Human Development.",magazine.medlineplus.gov
309,NIH Study Links Opioids to Pregnancy Loss,"A new study from the National Institutes of Health (NIH) indicates that women who use opioids while trying to conceive have a 29 percent lower chance of becoming pregnant.

Those who used opioids early in the pregnancy were more than twice as likely to have a miscarriage than those who did not use opioids.

The study analyzed data from 1,228 women ages 18 to 40, with a history of one or two pregnancy losses. Among the women who became pregnant, those who used opioids around the time of conception were 1.5 times as likely to have a miscarriage as women who had not.

For the women who used opioids in the first four weeks of pregnancy, their chance of miscarriage more than doubled. If they used opioids in the first four through eight weeks of pregnancy, they were 2.5 times more likely to miscarry.

""Our findings indicate that women who are pregnant or planning a pregnancy should, along with their physicians, consider the potential effects opioids may have on their ability to conceive or sustain a pregnancy,"" said study author Kerry Flannagan, Ph.D., with NIH's National Institute of Child Health and Human Development.",magazine.medlineplus.gov
310,Pregnancy Check-Ups: Healthy Start for Mom and Baby,"Pregnancy Check-Ups

Healthy Start for Mom and Baby

Life is busy before a baby arrives. There are many things to do to prepare. One of the most important is to visit your health care provider regularly.

Check-ups before your baby is born are called prenatal visits. They help make sure you and your baby are healthy. Your health care provider will look for certain problems that can happen during pregnancy. Some issues are best treated early. Others can be prevented before they start.

“Prenatal care is fundamental for shaping the lives of women and their children,” says Dr. Monica Longo, an NIH expert on prenatal health. Longo cares for women with high-risk pregnancies. Such women have a higher chance of complications.

If you think you may be pregnant, schedule a visit with your provider. If you’re pregnant, you’ll need to start regular prenatal visits. Most women have check-ups about once a month in the beginning. Then, they go more often later in the pregnancy.

During a prenatal visit, your provider will ask about your health history. They will also perform a physical exam and weight check. They’ll let you know how much weight gain is healthy for your body and help track your progress.

You’ll also be asked to provide a urine sample. Urinary tract infections (UTIs) are common during pregnancy. UTIs and other infections increase the risk of having a preterm birth. This is when you give birth at 37 weeks or earlier.

“One of the primary purposes of prenatal care is actually prevention,” says Longo. “We screen women to find potential health problems before those issues can worsen.”

During certain stages of pregnancy, your provider will perform blood tests and imaging tests. These include ultrasound exams to look at the baby’s growth and development. Visits are also an opportunity to talk with your provider about how to give your baby a healthy start.

“During prenatal visits, we educ-ate and counsel moms about healthy habits, healthy food choices, and exercise,” Longo says. “We also address any concerns a new mom-to-be might have.”

Taking a prenatal vitamin is also key. Folic acid is included in most prenatal vitamins. It reduces the risk of severe birth defects that affect the developing brain and spine.

It’s important to stay away from things that could harm your baby. These include certain medications, smoking, and alcoholic drinks. Also, talk with your provider about any health conditions. Conditions like diabetes (a disease that causes high blood sugar) and high blood pressure need to be brought under control.

Some women choose to talk with their provider before becoming pregnant. This is called a preconception visit. It can help you plan for a safer pregnancy.

Early and regular care for you and your developing baby is important. Studies show that prenatal care reduces the risk of having a low-birth weight baby. Low birth weight can cause health problems. Even during the pandemic, it’s essential to keep up with regular prenatal care.

“Providers around the globe have adapted prenatal care to fit the current challenges,” says Longo. That means using telehealth for visits that don’t have to be done in person.

Health care providers are also seeing fewer patients and extending the time between them. This reduces possible exposure in waiting rooms.

“Providers are prepared for these difficult times,” says Longo. So it’s crucial that moms-to-be keep up with prenatal care.",newsinhealth.nih.gov
311,NIH Study Links Opioids to Pregnancy Loss,"A new study from the National Institutes of Health (NIH) indicates that women who use opioids while trying to conceive have a 29 percent lower chance of becoming pregnant.

Those who used opioids early in the pregnancy were more than twice as likely to have a miscarriage than those who did not use opioids.

The study analyzed data from 1,228 women ages 18 to 40, with a history of one or two pregnancy losses. Among the women who became pregnant, those who used opioids around the time of conception were 1.5 times as likely to have a miscarriage as women who had not.

For the women who used opioids in the first four weeks of pregnancy, their chance of miscarriage more than doubled. If they used opioids in the first four through eight weeks of pregnancy, they were 2.5 times more likely to miscarry.

""Our findings indicate that women who are pregnant or planning a pregnancy should, along with their physicians, consider the potential effects opioids may have on their ability to conceive or sustain a pregnancy,"" said study author Kerry Flannagan, Ph.D., with NIH's National Institute of Child Health and Human Development.",magazine.medlineplus.gov
312,Coping with a Disaster or Traumatic Event,"alert icon The outbreak of coronavirus disease 2019 (COVID-19), may be stressful for people and communities.

Learn more about coping during COVID-19.

alert icon The outbreak of coronavirus disease 2019 (COVID-19), may be stressful for people and communities.

Learn more about coping during COVID-19.

Take care of your emotional health Taking care of your emotional health during an emergency will help you think clearly and react to urgent needs to protect yourself and your family.

During and after a disaster, it is natural to experience different and strong emotions. Coping with these feelings and getting help when you need it will help you, your family, and your community recover from a disaster. Connect with family, friends, and others in your community. Take care of yourself and each other, and know when and how to seek help.

People with preexisting mental health conditions should continue with their treatment plans during an emergency and monitor for any new symptoms. Additional information can be found at the Substance Abuse and Mental Health Services Administration (SAMHSAexternal icon).",emergency.cdc.gov
313,4 Physical Activity Tips for Older Adults,"Regular physical activity is great for your mental and physical health. It also helps you stay independent as you age.

Every day presents opportunities to move more.

The Physical Activity Guidelines for Americans recommend that you aim to exercise at least 150 minutes every week at a moderate pace, or 75 at a more vigorous pace. The guidelines also recommend that older adults do muscle-strengthening activities at least 2 days a week.

Now sure how to get started? These tips can help.

1. Talk with your doctor. Almost anyone, at any age, can exercise safely. If you're concerned about starting an exercise routine, talk with your doctor. Ask whether there are activities you should avoid and whether any health conditions you have might affect what exercises you can do safely.

2. Start gradually. Begin with low-intensity exercises like walking. Be sure to drink plenty of water before, during, and after your workout.

3. Develop a well-rounded routine. Include the four main types of exercise:

Endurance exercises increase your breathing and heart rate. Brisk walking is a good option.

Strength exercises, like lifting weights or using a resistance band, make your muscles stronger.

Balance exercises can help prevent falls. This includes standing on one foot.

Flexibility exercises, like yoga, stretch your muscles and help you stay limber and maintain mobility as you age.

4. Move throughout the day. Every day presents opportunities to move more. For example, use the stairs instead of taking the elevator. Or park far away from the grocery store entrance instead of in the closest spot.",magazine.medlineplus.gov
314,Keep it Going! How to Stick with a Fitness Routine,"Sticking to a fitness routine isn't always easy with family, work, hobbies, and everything in between. These tips can help you get started and keep you moving, even when life gets busy.

Find an activity you like. Whether it's walking, biking, or playing a recreational sport, the key to maintaining your exercise routine is doing something you find interesting and enjoyable.

A workout buddy can help keep you accountable and make exercise more fun.

Schedule a time for it. You are more likely to stick with an exercise routine if it is part of your day. Find a time that's most convenient for you, whether it's first thing in the morning or after work. If you don't have 30 full minutes to dedicate to exercise, try to be active a few times throughout the day.

Get active with friends. A workout buddy can help keep you accountable and make exercise more fun. During social distancing you can do this by working out with someone in your household or with a friend or family member digitally.

Measure your progress. Keep track of how far you walked, how much weight you lifted, or how far you stretched. Measuring your progress and noting improvements will help you stay motivated.

Try something new! Exercise shouldn't be boring. Trying a new exercise video or sport is one way to keep your exercise routine fresh.",magazine.medlineplus.gov
315,4 Physical Activity Tips for Older Adults,"Regular physical activity is great for your mental and physical health. It also helps you stay independent as you age.

Every day presents opportunities to move more.

The Physical Activity Guidelines for Americans recommend that you aim to exercise at least 150 minutes every week at a moderate pace, or 75 at a more vigorous pace. The guidelines also recommend that older adults do muscle-strengthening activities at least 2 days a week.

Now sure how to get started? These tips can help.

1. Talk with your doctor. Almost anyone, at any age, can exercise safely. If you're concerned about starting an exercise routine, talk with your doctor. Ask whether there are activities you should avoid and whether any health conditions you have might affect what exercises you can do safely.

2. Start gradually. Begin with low-intensity exercises like walking. Be sure to drink plenty of water before, during, and after your workout.

3. Develop a well-rounded routine. Include the four main types of exercise:

Endurance exercises increase your breathing and heart rate. Brisk walking is a good option.

Strength exercises, like lifting weights or using a resistance band, make your muscles stronger.

Balance exercises can help prevent falls. This includes standing on one foot.

Flexibility exercises, like yoga, stretch your muscles and help you stay limber and maintain mobility as you age.

4. Move throughout the day. Every day presents opportunities to move more. For example, use the stairs instead of taking the elevator. Or park far away from the grocery store entrance instead of in the closest spot.",magazine.medlineplus.gov
316,Biomarkers Identified in Collegiate Athletes That Could Help Predict Time Needed to Recover From Concussion,"Biomarkers identified in collegiate athletes that could help predict time needed to recover from concussion

What

A collaborative study conducted by scientists from the National Institutes of Health, Department of Defense (DOD), and multiple academic institutions has identified blood biomarkers that could help to predict which athletes need additional time to recover from a sports related concussion. This collaboration, known as the Concussion Assessment, Research, and Education (CARE) consortium, is supported, in part, by DOD and the National Collegiate Athletic Association (NCAA).

In this study, conducted at several sites across the U.S., 127 male and female collegiate athletes who had sustained a sports-related concussion were tested at several time points: shortly after injury, when their symptoms resolved, and one week after returning to play. Each athlete had also undergone preseason, baseline testing.

Using an ultrasensitive assay that can detect minute amounts of protein, the researchers tested blood serum from these athletes and identified two blood proteins that were associated with the length of time needed by the athletes to return to play. Amounts of these two proteins, tau protein and glial fibrillary acidic protein (GFAP) were found to be significantly different in athletes who needed less or more than 14 days to return. While further research is needed, the results of this study are an important step towards the development of a test that could help predict which athletes need more time to recover from a concussion and resume activity.

This study was published in JAMA Network Open.

Who

NINR Acting Scientific Director and study author Jessica M. Gill, Ph.D., R.N., FAAN is available for comment.

Article

CL Pattinson et al. Plasma Biomarker Concentrations Associated with Return to Sport Following Sport-Related Concussion in Collegiate Athletes – A Concussion Assessment, Research, and Education (CARE) Consortium Study. JAMA Network Open. 2020;3(8):e2013191. doi:10.1001/jamanetworkopen.2020.13191

NINR supports research and training to advance symptom science, promote wellness, support self-management of chronic conditions, enhance palliative and end-of-life care, and develop the next generation of nurse scientists. For more information about NINR, visit https://www.ninr.nih.gov.

About the National Institutes of Health (NIH): NIH, the nation's medical research agency, includes 27 Institutes and Centers and is a component of the U.S. Department of Health and Human Services. NIH is the primary federal agency conducting and supporting basic, clinical, and translational medical research, and is investigating the causes, treatments, and cures for both common and rare diseases. For more information about NIH and its programs, visit www.nih.gov.

NIH…Turning Discovery Into Health®",www.nih.gov
317,Comprehensive Metabolic Panel (CMP),"What is a comprehensive metabolic panel (CMP)?

A comprehensive metabolic panel (CMP) is a test that measures 14 different substances in your blood. It provides important information about your body's chemical balance and metabolism. Metabolism is the process of how the body uses food and energy. A CMP includes tests for the following:

Glucose , a type of sugar and your body's main source of energy.

, a type of sugar and your body's main source of energy. Calcium , one of the body's most important minerals. Calcium is essential for proper functioning of your nerves, muscles, and heart.

, one of the body's most important minerals. Calcium is essential for proper functioning of your nerves, muscles, and heart. Sodium , potassium , carbon dioxide , and chloride . These are electrolytes, electrically charged minerals that help control the amount of fluids and the balance of acids and bases in your body.

, , , and . These are electrolytes, electrically charged minerals that help control the amount of fluids and the balance of acids and bases in your body. Albumin , a protein made in the liver.

, a protein made in the liver. Total protein , which measures the total amount of protein in the blood.

, which measures the total amount of protein in the blood. ALP (alkaline phosphatase), ALT (alanine transaminase), and AST (aspartate aminotransferase). These are different enzymes made by the liver.

(alkaline phosphatase), (alanine transaminase), and (aspartate aminotransferase). These are different enzymes made by the liver. Bilirubin , a waste product made by the liver.

, a waste product made by the liver. BUN (blood urea nitrogen) and creatinine, waste products removed from your blood by your kidneys.

Abnormal levels of any of these substances or combination of them can be a sign of a serious health problem.

Other names: chem 14, chemistry panel, chemistry screen, metabolic panel",medlineplus.gov
318,Basic Metabolic Panel (BMP),"What is a basic metabolic panel (BMP)?

A basic metabolic panel (BMP) is a test that measures eight different substances in your blood. It provides important information about your body's chemical balance and metabolism. Metabolism is the process of how the body uses food and energy. A BMP includes tests for the following:

Glucose , a type of sugar and your body's main source of energy.

, a type of sugar and your body's main source of energy. Calcium , one of the body's most important minerals. Calcium is essential for proper functioning of your nerves, muscles, and heart.

, one of the body's most important minerals. Calcium is essential for proper functioning of your nerves, muscles, and heart. Sodium , potassium , carbon dioxide , and chloride . These are electrolytes, electrically charged minerals that help control the amount of fluids and the balance of acids and bases in your body.

, , , and . These are electrolytes, electrically charged minerals that help control the amount of fluids and the balance of acids and bases in your body. BUN (blood urea nitrogen) and creatinine, waste products removed from your blood by your kidneys.

Abnormal levels of any of these substances or combination of them can be a sign of a serious health problem.

Other names: chemistry panel, chemistry screen, chem 7, electrolyte panel",medlineplus.gov
319,Chloride Blood Test,"What do the results mean?

There are many reasons why your chloride levels may not be in the normal range. High levels of chloride may indicate:

Dehydration

Kidney disease

Acidosis, a condition in which you have too much acid in your blood. It can cause nausea, vomiting, and fatigue.

Alkalosis, a condition in which you have too much base in your blood. It can cause irritability, muscle twitching, and tingling in the fingers and toes.

Low levels of chloride may indicate:

Heart failure

Lung diseases

Addison's disease, a condition in which your body's adrenal glands don't produce enough of certain types of hormones. It can cause a variety of symptoms, including weakness, dizziness, weight loss, and dehydration.

If your chloride levels are not the normal range, it doesn't necessarily mean you have a medical problem needing treatment. Many factors can affect your chloride levels. If you have taken in too much fluid or have lost fluid because of vomiting or diarrhea, it can affect your chloride levels. Also, certain medicines such as antacids can cause abnormal results. To learn what your results mean, talk to your health care provider.

Learn more about laboratory tests, reference ranges, and understanding results.",medlineplus.gov
320,What Can Parents Do about Heavy Metals in Baby Food?,"

Larger text size Large text size Regular text size

Print

I've heard about heavy metals in baby food. How can I keep my baby safe?

- Keeley

Heavy metals are found in soil, water, and the air we breathe. Plants take up these metals as they grow and can end up in the food we eat. Our bodies need some heavy metals (like iron and zinc) to work well, but other heavy metals (like arsenic and lead) are harmful. Some crops, like rice, absorb more of these harmful metals than others. Heavy metals can build up in the body over time and cause problems with learning, behavior, and attention.

When making baby food, companies add vitamins and minerals along with food additives that may contain heavy metals. Some baby foods have higher levels of heavy metals than others, including:

infant rice cereal

infant rice puff snacks

teething biscuits and rice rusks

fruit juice

carrots and sweet potatoes

Even organic baby food can have heavy metals in it.

The amount of heavy metals is low in baby foods, but you can take steps to lower it even more. Here are ways to do that:",kidshealth.org
321,Xylose Testing,"What happens during a xylose test?

A xylose test involves getting samples from both blood and urine. You will be tested before and after you drink a solution that contains 8 ounces of water that is mixed with a small amount of xylose.

For the blood tests:

A health care professional will take a blood sample from a vein in your arm, using a small needle. After the needle is inserted, a small amount of blood will be collected into a test tube or vial.

Next, you will drink the xylose solution.

You will be asked to rest quietly.

Your provider will give you another blood test two hours later. For children, it may be one hour later.

For the urine tests, you will need to collect all the urine you produce for five hours after you have taken the xylose solution. Your health care provider will give you instructions on how to collect your urine during the five-hour period.",medlineplus.gov
322,What is Malnutrition?,"Malnutrition is a common and detrimental condition that must be addressed quickly and comprehensively. Registered dietitian nutritionists are working hard to improve the speed and accuracy of malnutrition diagnosis and nutrition interventions in health care. Malnutrition is a physical state of unbalanced nutrition. It can mean undernutrition or overnutrition. When most people think of malnutrition, they usually picture undernutrition, which can be caused by a lack of calories, protein or other nutrients. This occurs frequently in areas of the world without adequate access to food and clean drinking water.

Overnutrition comes from eating too many calories. Someone can eat more calories than their body needs and be malnourished at the same time. They may not be eating enough nutritious foods such as fruits, vegetables, whole grains, lean protein, beans, low-fat dairy, nuts and seeds. This can result in vitamin, mineral or protein deficiencies. In the United States, this more commonly occurs in food insecure, impoverished areas.

Malnutrition in children, especially young children, can lead to stunted growth, developmental delays and more sickness due to poor immune function.

Clinical malnutrition is when a hospital patient becomes malnourished. There are many reasons why someone in the hospital may not be getting enough nutrition. For example, their body requires more nutrition than usual, or they are not able to absorb the nutrients they eat. Some hospital patients need to receive nutrition through a tube inserted into their stomach or even intravenous nutrition, where the digestive tract is bypassed altogether.

It is important that malnutrition is diagnosed in a timely manner. When a hospital patient becomes malnourished their medical treatment and recovery are affected. Research shows that malnutrition increases the risk of death, length of stay and health care costs. Hospitals are required to screen for malnutrition within 24 hours of patient admission.

Registered dietitian nutritionists make recommendations and work with the health care team to help patients receive the nutrition they need. RDNs assess malnutrition using weight history, dietary intake, lab values and a physical exam. A nutrition-focused physical exam involves checking for body fat and muscle loss, fluid accumulation and hand grip strength. The Centers for Medicare and Medicaid Services requires long-term care facilities to employ registered dietitian nutritionists to manage the nutrition care of residents.

Malnutrition also can be the result of an eating disorder, organ failure or severe infection or physical trauma such as a head injury. Malnutrition frequently occurs in the older adult population, especially in those with dementia or Alzheimer’s disease. Tooth loss and other dental issues, loss of appetite and functional decline are contributing factors to malnutrition among older adults.",www.eatright.org
323,Healthy Food Choices for Your Family,"Page Content

​How can you ensure that your child is well nourished?

Here are some tips to keep in mind when planning and preparing meals for your family.

Variety

Your child should consume a variety of foods from the five major food groups. Each food group supplies important nutrients, including vitamins and minerals.



The five food groups and typical minimum servings:

Vegetables: 3-5 servings per day. A serving may consist of 1 cup of raw leafy vegetables, 3/4 cup of vegetable juice, or 1/2 cup of other vegetables, chopped raw or cooked.

Fruits: 2-4 servings per day. A serving may consist of 1/2 cup of sliced fruit, 3/4 cup of fruit juice, or a medium-size whole fruit, like an apple, banana, or pear.

Bread, cereal, or pasta: 6-11 servings per day. Each serving should equal 1 slice of bread, 1/2 cup of rice or pasta, or 1 ounce of cereal.

Protein foods: 2-3 servings of 2-3 ounces of cooked lean meat, poultry, or fish per day. A serving in this group may also consist of 1/2 cup of cooked dry beans, one egg, or 2 tablespoons of peanut butter for each ounce of lean meat.

Dairy products: 2-3 servings per day of 1 cup of low-fat milk or yogurt, or 1 1/2 ounces of natural cheese.

Fiber​

Fiber is a carbohydrate component of plant foods that is usually un-digestible. It is found in foods like fruits, vegetables, whole-grain breads, cereals, brown rice, beans, seeds, and nuts.

In adults: Increased fiber has been linked with a reduction of chronic gastrointestinal problems, including colon cancer, irritable bowel syndrome, and diverticulitis.

In children: Fiber's only proven benefit is its ability to ease constipation—providing bulk that can promote regular bowel movements, soften the stools, and decrease the time it takes food to travel through the intestines. But since food preferences and eating habits often get searly in life, and since high-fiber foods contain other nutrients, parents should include these foods in children's daily diets. See Kids Need Fiber: Here's Why and How.

Protein

Your child needs protein so their body can grow and function properly. This includes building new tissues and producing antibodies that help fight infections. Without essential amino acids (the building blocks of protein), children would be much more susceptible to serious diseases.

Protein-rich plants—such as dried beans and peas (legumes), grains, seeds, and nuts—can be used as valuable sources of protein. Other protein-rich foods include meat, fish, milk, yogurt, cheese, and eggs. These animal products contain high-quality protein and a full array of amino acids.

Keep in mind, however, that while red meat and shellfish are rich in protein and an important source of iron, they can also be high in fat and cholesterol as well. So, your child should consume them only in moderate amounts. Select lean cuts of meat and trim the fat before cooking. Likewise, remove skin from poultry before serving.

Fat

Humans cannot live without fats. They are a concentrated source of energy, providing essential fatty acids that are needed for a variety of bodily processes (metabolism, blood clotting, and vitamin absorption).

However, high fat intake—particularly a diet high in saturated fats—can cause problems. Saturated fats are usually solid at room temperatures and are found in fatty meats (such as beef, pork, ham, veal, and lamb) and many dairy products (whole milk, cheese, and ice cream). They can contribute to the buildup of plague in blood vessels and lead to heart disease later in life. A diet rich in saturated fats also can increase blood cholesterol, particularly in people who have inherited a tendency toward high cholesterol levels.

After age two: Children should be served foods that are lower in fat and saturated fats. Chances are that your child's favorite foods are higher in fat than is desirable. Healthy ating means relying more on low-fat, low-cholesterol foods like poultry, fish, and lean meat (broiled, baked, or roasted; not fried), soft margarine (instead of butter), low-fat dairy products, and low-saturated-fat oils from vegetables, while limiting egg consumption.

As a general guideline, fats should make up less than 30% of the calories in your child's diet. No more than about 1/3 or less of those fat calories should come from from saturated fat, with the rest coming from unsaturated (that is, polyunsaturated or monounsaturated) fats. These healthier fats are liquid at room temperature and include vegetable oils like corn, safflower, sunflower, soybean, and olive.

Some parents find the information about various types of fat confusing. In general, oils and fats that come from animals are saturated. The simplest place to start is just to reduce the amount of fatty foods of all types in your family's diet. See How to Reduce Fat and Cholesterol in Your Child's Diet.

Sugar

Limit the amount of sugar in your child's diet to to moderate levels. Sugar has plenty of calories, but dietitians often call them “empty calories"" because they have very little additional nutritional value. Even so, many children consume sugar in large amounts, usually at the expense of healthier foods. When children drink sodas, for example, they are usually leaving the milk in the refrigerator; when they eat a brownie, they may be overlooking the bowl of fruit, a good source of complex carbohydrates, on the kitchen table.

Salt

Table salt, or sodium chloride, may improve the taste of certain foods. However, researchers have found a relationship between salt in the diet and high blood pressure in some people.

High blood pres­sure afflicts about 25% of adult Americans ​​and contributes to heart attacks and strokes.

The habit of using extra salt is an learned one. So, as much as possible, serve your child foods low in salt. In the kitchen, minimize the amount of salt you add to food as you prepare it. Try using herbs, spices, or lemon juice instead. Take the salt shaker off the dinner table, or at least limit its use by your family.

Because salt acts a preservative, processed foods often contain large amounts of it. Salt-rich foods may include processed cheese, instant puddings, canned vegetables, canned soups, hot dogs, cottage cheese, salad dressings, pickles, and potato chips and other snacks.

More information



",www.healthychildren.org
